User Id,Time,Win/Loss Ratio,Number of Deposits,label
1936,2,1.129184713,4,1
1937,11,3.943459641,6,4
1938,5,0.377130605,1,2
1939,2,0.677922987,2,2
1940,23,1.281892059,2,5
1941,8,0.429101604,4,3
1942,3,1.124216146,4,1
1943,0,1.725313345,0,0
1944,12,0.181288237,8,5
1945,5,0.258715826,6,4
1946,3,1.652149547,3,1
1947,13,6.095218757,6,4
1948,7,0.407988284,5,3
1949,8,1.129129733,6,3
1950,5,5.601628667,1,0
1951,3,2.712441987,2,0
1952,2,0.117624002,11,4
1953,1,0.539160839,2,1
1954,1,2.595315581,0,0
1955,14,1.234564024,6,4
1956,7,0.396424139,3,3
1957,0,0.16744146,6,3
1958,4,0.8667693,1,1
1959,6,0.988032877,2,0
1960,8,1.129188967,4,3
1961,4,0.159807402,10,4
1962,2,6.341428271,2,0
1963,3,0.62789594,3,2
1964,9,0.777267841,4,2
1965,5,6.514601955,1,0
1966,9,0.507456946,3,3
1967,1,5.012812426,2,0
1968,7,1.191683956,1,1
1969,7,1.076770244,4,3
1970,6,0.252824606,5,4
1971,6,1.025845388,1,1
1972,11,0.421583123,0,2
1973,1,0.37921827,6,3
1974,2,0.629277299,2,1
1975,2,0.717869075,4,1
1976,9,1.008964326,4,2
1977,6,1.722014239,1,0
1978,6,6.773226769,1,0
1979,17,0.090779901,23,5
1980,0,0.388822692,2,2
1981,5,6.512479484,1,0
1982,7,1.106183997,4,3
1983,8,1.206469007,5,3
1984,8,0.463911853,5,3
1985,4,0.613664675,2,2
1986,11,0.192579145,4,4
1987,1,0.934638742,1,0
1988,14,2.814931965,5,4
1989,1,0.371677079,1,2
1990,22,1.346080307,3,5
1991,1,0.53318018,1,2
1992,2,1.728500373,2,2
1993,0,0.289125828,7,3
1994,9,0.388521783,7,4
1995,2,0.249261628,8,3
1996,4,0.165339973,4,3
1997,9,1.21733011,0,2
1998,7,0.324544226,2,3
1999,5,0.408139442,5,2
2000,7,0.101561791,9,4
2001,3,0.345217375,3,2
2002,1,0.26828988,7,3
2003,3,0.444832086,4,1
2004,6,0.463704157,9,4
2005,15,3.881617574,6,4
2006,17,0.07418744,14,5
2007,7,0.452756258,5,3
2008,9,0.256226914,7,3
2009,7,0.429421697,5,3
2010,4,0.477528525,4,1
2011,6,0.138117185,5,4
2012,2,0.738321922,0,0
2013,9,1.841403044,0,2
2014,9,2.024932425,0,2
2015,10,1.680714181,0,2
2016,3,1.398062169,2,1
2017,7,0.288505226,6,4
2018,7,3.407861645,6,4
2019,9,1.62667568,4,2
2020,5,1.231153145,4,2
2021,7,0.478708486,5,3
2022,6,0.247512479,7,4
2023,5,0.29812769,6,3
2024,19,1.282699079,3,5
2025,17,0.18141354,20,5
2026,1,1.65530009,0,0
2027,7,0.30966352,1,2
2028,4,0.174787005,4,4
2029,3,1.088374624,1,1
2030,1,1.937058366,0,0
2031,7,0.577378641,1,2
2032,1,0.380962578,2,1
2033,16,0.192579155,19,5
2034,2,8.833915114,4,1
2035,3,0.417755172,3,2
2036,22,0.161205901,11,5
2037,4,0.457995565,9,4
2038,5,1.806649524,1,0
2039,1,0.230940352,8,3
2040,5,1.132684625,1,1
2041,5,5.21229949,1,0
2042,6,0.205090539,6,4
2043,6,1.025845388,1,1
2044,5,0.423599595,1,2
2045,4,0.319177331,2,3
2046,9,0.687178121,3,3
2047,1,1.206151496,1,0
2048,7,0.307647587,2,2
2049,1,1.12001736,3,0
2050,3,0.279966051,5,4
2051,9,0.817042848,4,2
2052,11,0.173515489,3,4
2053,6,6.801098896,1,0
2054,2,1.179637079,0,0
2055,9,2.734163786,0,0
2056,13,2.922825269,7,4
2057,9,0.448057901,2,3
2058,0,0.500566771,2,2
2059,3,0.426152673,1,2
2060,2,0.341769464,3,3
2061,6,0.371112846,7,4
2062,1,1.081781778,1,0
2063,2,6.876497523,1,0
2064,6,1.192206054,1,1
2065,4,6.256142445,1,0
2066,6,1.025845388,1,1
2067,10,0.540119099,5,3
2068,6,0.55777829,4,2
2069,0,8.833113281,1,0
2070,6,1.784128416,1,0
2071,6,0.325751553,8,4
2072,4,0.327363049,2,3
2073,9,1.346138899,5,2
2074,14,0.236441264,5,5
2075,0,1.689693615,2,0
2076,2,5.978943964,2,0
2077,8,0.03407817,5,4
2078,7,0.266313691,6,4
2079,2,0.496355535,1,2
2080,7,1.932736813,2,1
2081,4,0.391283802,2,3
2082,19,0.192825525,19,5
2083,3,0.682671512,3,2
2084,5,0.066218573,37,5
2085,9,1.684012761,1,0
2086,1,0.496356737,0,2
2087,19,0,9,5
2088,10,1.077974043,0,2
2089,6,0.072208854,8,3
2090,24,0.079147394,13,5
2091,4,1.559645949,1,1
2092,21,0.757525452,2,5
2093,3,0.192572432,11,4
2094,22,0.732709386,2,5
2095,15,0.090632266,22,5
2096,19,1.932030496,2,5
2097,1,2.73421668,3,0
2098,8,0.43720263,8,4
2099,5,0.442812824,5,3
2100,24,0.148430562,16,5
2101,7,1.132262104,5,3
2102,4,0.217126144,9,4
2103,8,0.167727901,7,4
2104,7,1.022451398,5,3
2105,2,0.328722995,2,3
2106,1,0.800832838,5,1
2107,15,1.181438439,2,2
2108,9,1.037180774,1,1
2109,7,0.101425324,7,4
2110,6,1.02949925,1,1
2111,10,1.500325569,0,2
2112,3,0.677922987,2,1
2113,7,0.265451206,7,4
2114,7,1.28019554,4,3
2115,2,0.912881324,5,1
2116,8,0.32411922,3,3
2117,3,0.645231263,4,1
2118,5,0.230001643,6,4
2119,1,1.207242412,1,0
2120,4,0.97056813,4,1
2121,8,0.42242433,3,3
2122,9,1.787924732,0,2
2123,9,0.44011309,6,3
2124,7,0.492951528,6,3
2125,4,0.295389549,11,4
2126,0,0.393899187,1,2
2127,1,0.773178041,0,1
2128,9,0.453012106,7,4
2129,0,1.653977554,2,0
2130,10,1.104302085,1,2
2131,2,0.67598675,2,1
2132,7,0.639044993,5,3
2133,6,0.190639433,6,4
2134,1,1.933530157,1,0
2135,7,1.493330964,4,3
2136,8,0,11,5
2137,9,0.490424545,4,3
2138,4,6.526739248,1,0
2139,10,0.593777127,5,3
2140,24,1.163470515,2,5
2141,1,0.057279636,7,3
2142,9,0.197562369,2,2
2143,9,0.880577575,1,1
2144,0,1.363294075,2,2
2145,6,1.16784088,1,1
2146,10,1.2716828,0,2
2147,9,0.358120038,7,4
2148,0,1.437126126,1,0
2149,6,0.17524162,7,4
2150,6,0.337484999,9,4
2151,5,6.485775659,1,0
2152,3,0.044550431,12,4
2153,5,0.73466496,1,1
2154,24,0.260393356,8,5
2155,5,0.005546937,6,4
2156,5,0.373623512,2,2
2157,24,1.141906833,2,5
2158,4,0.141870522,4,3
2159,4,6.521415669,1,0
2160,10,1.580867558,1,2
2161,9,1.694544945,3,3
2162,5,0.175897278,7,4
2163,8,0.29854985,5,3
2164,6,0.410365561,7,4
2165,2,0.446133398,2,3
2166,1,1.249321535,1,0
2167,3,0.47848749,3,2
2168,14,0,6,5
2169,0,1.810127378,2,0
2170,3,0.319616952,1,2
2171,23,0.05673569,13,5
2172,6,0.960870272,1,1
2173,9,0.81931966,5,2
2174,1,6.06810268,3,0
2175,8,0.689267841,4,3
2176,6,0.458049902,1,2
2177,10,1.17498849,0,0
2178,1,0.983674494,1,0
2179,5,0.285844542,6,3
2180,9,0.837279018,4,2
2181,19,0.248842948,5,5
2182,9,1.094214864,1,2
2183,9,1.587481899,1,2
2184,0,0.30119034,2,2
2185,8,0.321149283,2,3
2186,1,0.252488615,7,3
2187,2,0.135691491,8,3
2188,3,1.651216084,2,1
2189,6,1.077312133,2,1
2190,9,1.027012505,1,1
2191,3,0.24783653,4,1
2192,8,0.354008805,3,3
2193,7,0.332442372,3,3
2194,10,1.60244099,3,3
2195,0,0.641138987,2,1
2196,3,0.460352871,3,2
2197,6,6.522415415,1,0
2198,2,0.267319555,8,3
2199,4,3.312279949,7,4
2200,14,1.722913627,2,4
2201,0,0.874469977,2,1
2202,9,0.487541226,4,3
2203,9,1.680841932,0,2
2204,2,0.922116495,4,1
2205,3,0.334231627,4,3
2206,4,0.40146142,3,3
2207,3,1.028480432,2,1
2208,3,0.159807054,11,4
2209,22,0.725081916,3,5
2210,7,1.124757195,4,3
2211,6,0.638159816,6,3
2212,1,0.998854342,5,1
2213,8,0.418742156,5,2
2214,1,0.983674494,1,0
2215,4,1.097013831,1,1
2216,4,0.230987507,7,4
2217,7,0.446037983,5,2
2218,6,0.71463571,1,0
2219,3,2.341951372,0,0
2220,3,0.153482737,20,5
2221,16,0.191203123,12,5
2222,9,0.320119755,2,3
2223,10,0.281718206,4,4
2224,5,0.21964721,5,4
2225,8,1.021318658,1,1
2226,24,0.136498312,15,5
2227,5,0.245950003,6,3
2228,7,0.411347588,5,3
2229,11,1.202817464,0,2
2230,5,0.473130084,6,3
2231,11,1.021167555,1,2
2232,16,0.070669011,21,5
2233,3,0.32411095,2,2
2234,12,0.340815542,8,5
2235,6,1.157972227,1,1
2236,9,1.167170796,1,2
2237,7,0.398022658,2,2
2238,0,0.944092707,0,0
2239,3,0.367020344,2,2
2240,7,0.795008472,4,3
2241,3,1.099826388,2,1
2242,20,0.230940352,8,5
2243,10,0.142015337,4,4
2244,8,0.241364104,6,3
2245,8,0.747814651,4,2
2246,6,0.473183113,2,2
2247,19,0.081552206,32,5
2248,0,0.860352276,1,0
2249,0,0.967964087,1,0
2250,7,0.281052371,5,4
2251,2,0.209418348,7,3
2252,9,0.35566342,8,4
2253,2,0.967177248,5,1
2254,2,0.387788006,4,3
2255,23,1.38856498,3,5
2256,2,0.847878482,0,0
2257,7,0.329923957,8,3
2258,6,9.563727125,1,0
2259,21,0.595601999,3,5
2260,8,0.285890548,6,4
2261,5,0.6088925,3,2
2262,3,0.309592044,3,2
2263,24,1.528876659,3,5
2264,1,0.230940352,8,3
2265,2,0.118199202,9,4
2266,1,0.266536206,7,3
2267,10,0.440342469,7,3
2268,0,0.16425987,7,3
2269,3,0.571759343,1,2
2270,2,0.697133594,3,2
2271,9,0.330817595,9,4
2272,10,1.058708782,0,2
2273,3,0.080230656,9,4
2274,9,0.405072866,9,4
2275,8,1.907224611,1,1
2276,3,0.030720909,7,4
2277,2,6.218325058,2,0
2278,10,0.330359029,6,2
2279,7,0.333170344,8,4
2280,8,0.859058899,1,1
2281,3,0.438925731,3,3
2282,7,1.281320494,5,3
2283,3,0.405126193,3,3
2284,9,0.228212631,4,4
2285,1,6.560919311,3,0
2286,7,0.303226508,6,3
2287,4,6.21448587,2,2
2288,1,0.172293105,6,3
2289,1,0.230940352,8,3
2290,22,0.988017099,2,5
2291,4,5.520383432,1,0
2292,2,0.10205343,12,4
2293,21,0.378223888,29,5
2294,9,0.45836299,3,3
2295,4,0.139805117,4,4
2296,11,1.022131185,0,2
2297,3,0.181740512,9,4
2298,1,0.877183251,4,1
2299,7,0.431186135,5,3
2300,6,0.309997246,1,2
2301,0,5.24841634,2,0
2302,4,0.414522291,3,3
2303,1,0.86408288,4,1
2304,3,0.812377718,1,1
2305,19,1.472314188,3,5
2306,8,1.105529307,1,1
2307,3,0.804725301,4,1
2308,8,1.189024402,5,3
2309,8,0.371596433,8,3
2310,3,0.557604582,3,2
2311,1,6.84926618,2,0
2312,1,1.001216909,0,0
2313,2,0.188447252,12,4
2314,22,1.680249086,3,5
2315,8,1.346282053,5,3
2316,8,0.469964405,3,3
2317,9,1.453427447,0,2
2318,21,1.394527109,2,5
2319,6,0.654242053,5,3
2320,4,0.279580986,5,3
2321,8,0.940115767,5,2
2322,17,0.066461971,20,5
2323,19,0.126117247,12,5
2324,9,0.440352344,9,4
2325,6,5.222142842,1,0
2326,17,2.70482927,3,5
2327,4,0.222157646,9,4
2328,0,0.279370414,7,3
2329,15,1.784199381,6,4
2330,7,0.452606118,8,4
2331,20,1.181438439,2,5
2332,24,1.46832262,2,5
2333,2,0.255316471,11,4
2334,3,0.28854666,6,3
2335,10,2.34100899,1,2
2336,1,0.112724393,6,3
2337,2,0.34536018,3,3
2338,6,0.561513113,2,2
2339,13,0.021924133,6,5
2340,10,1.280297156,1,2
2341,6,1.645254178,1,2
2342,4,0.548216491,3,2
2343,3,0.809161101,0,0
2344,3,1.015763086,1,0
2345,4,0.123987832,5,4
2346,7,0.368889735,1,2
2347,8,0.493271745,8,3
2348,7,1.145207442,4,3
2349,7,1.000820428,2,1
2350,1,0.353163484,1,2
2351,9,2.792724159,0,0
2352,6,0.28549627,5,4
2353,4,0.731627518,1,1
2354,8,0.803475279,5,2
2355,17,0,5,5
2356,7,0.27405004,5,4
2357,5,6.872666741,1,0
2358,0,1.725824696,0,0
2359,4,0.243901714,5,4
2360,0,0.423794725,3,2
2361,6,0.14641822,5,4
2362,10,0.803188252,5,2
2363,9,0.43899202,7,4
2364,1,1.107162583,1,0
2365,10,0.71921964,4,2
2366,1,0.964622974,5,1
2367,10,0.372574775,7,4
2368,10,0.169730926,4,4
2369,5,0.358198086,2,2
2370,7,1.025845388,1,1
2371,24,1.60244099,3,5
2372,6,0.33029684,1,2
2373,6,6.28108219,1,0
2374,8,0.777267841,4,2
2375,0,0.409711758,2,1
2376,12,1.96362159,4,4
2377,4,1.099785381,1,1
2378,1,0.983674494,1,0
2379,9,0.701722229,4,2
2380,3,1.27952898,3,1
2381,1,0.883430667,4,1
2382,4,0.277527027,4,4
2383,2,0.184267716,12,4
2384,6,0.29045411,5,5
2385,2,1.577936646,2,0
2386,8,0.247764164,6,4
2387,4,0.597054764,3,2
2388,10,0.817042848,4,2
2389,8,1.061315838,5,3
2390,3,0.486762132,3,2
2391,0,0.178954064,6,3
2392,7,1.038059718,2,1
2393,4,0.963109122,2,1
2394,4,0.663452829,2,2
2395,6,0.320273574,7,4
2396,8,0.372021496,9,4
2397,9,0.033045666,7,4
2398,8,0.732351456,4,2
2399,15,2.34881077,3,4
2400,9,0.414540975,4,3
2401,8,0.93231431,5,2
2402,23,1.452037557,2,5
2403,9,2.770978964,5,3
2404,3,0.426804752,4,3
2405,10,0.853454176,4,2
2406,5,0.46787378,4,3
2407,16,0.035445656,20,5
2408,7,1.038059711,1,1
2409,8,0.418155159,5,3
2410,16,1.604531501,2,5
2411,3,0.641346125,2,3
2412,9,0.676616691,1,2
2413,9,0.777267841,4,2
2414,0,0.476557154,2,2
2415,14,2.74154669,2,4
2416,18,1.145251175,2,5
2417,22,0.851294753,2,5
2418,7,1.034883128,4,3
2419,6,0.187687555,6,4
2420,18,1.27457216,2,5
2421,24,0.05331855,15,5
2422,8,0.973853165,5,3
2423,2,0.326214004,4,3
2424,7,0.460930875,6,3
2425,9,1.282547148,1,2
2426,2,0.877315753,4,1
2427,5,1.001541821,1,1
2428,1,1.894052248,2,0
2429,19,1.048238849,3,5
2430,6,0.392031238,9,4
2431,6,0.397721628,8,3
2432,10,0.424745762,7,3
2433,10,3.01430157,1,0
2434,12,0.167129,2,4
2435,2,0.983674494,1,0
2436,24,0.042862135,9,5
2437,2,0.783166127,1,0
2438,6,0.408531433,1,2
2439,22,0.003187102,10,5
2440,6,0.441825279,5,2
2441,6,1.122117008,1,1
2442,6,0.435311294,2,2
2443,1,0.923745468,5,1
2444,0,0.458049916,1,2
2445,5,0.288541502,6,4
2446,24,0.161116434,14,5
2447,2,0.09671414,7,3
2448,6,0.290854116,5,4
2449,5,0.201951662,6,3
2450,9,1.978053174,1,2
2451,3,0.839321138,4,1
2452,16,0.089458781,9,5
2453,10,1.68012912,0,2
2454,6,1.001750127,1,1
2455,1,1.105230073,1,0
2456,9,1.104302085,1,2
2457,6,5.345229193,1,0
2458,9,0.57462869,5,3
2459,2,0.983674494,1,0
2460,22,0.064283847,13,5
2461,3,1.651754272,2,0
2462,3,1.88187345,2,0
2463,6,0.197780168,1,2
2464,7,0.38291906,8,4
2465,8,1.871125828,4,3
2466,7,0.405601538,3,2
2467,1,0.281361382,6,3
2468,8,0.749885786,4,2
2469,15,0.433882241,4,4
2470,2,5.019235155,3,0
2471,0,0.444299832,2,2
2472,6,0.087482845,6,4
2473,7,0.654608142,3,3
2474,7,0.51450753,7,3
2475,7,0.367561687,2,2
2476,4,0.247056583,5,3
2477,3,0.330370086,2,3
2478,4,0.201641059,5,4
2479,7,0.42275976,3,2
2480,4,0.324667456,1,2
2481,5,0.238563988,5,3
2482,0,0.002437403,6,3
2483,6,0.326029325,3,2
2484,9,1.23198504,4,2
2485,7,0.211706011,6,4
2486,11,1.390847996,0,2
2487,2,6.041564127,2,0
2488,11,0.077197531,20,5
2489,1,1.162036473,1,0
2490,7,0.817042848,4,3
2491,1,0.52149455,7,3
2492,2,0.343117275,2,1
2493,9,1.281611068,5,2
2494,5,0.327236406,1,2
2495,7,0.405308556,2,3
2496,7,0.473516942,4,2
2497,5,0.213612494,7,4
2498,3,0.388637809,3,3
2499,16,0.321318338,3,5
2500,2,0.21800606,12,4
2501,6,0.548110152,3,2
2502,9,0.297127321,2,4
2503,5,0.279719937,6,4
2504,14,0.16591882,12,5
2505,16,1.935930153,2,5
2506,2,2.733238334,4,1
2507,23,0.178117179,13,5
2508,22,1.715380185,2,5
2509,13,3.741345917,5,4
2510,6,0.276614625,5,4
2511,6,1.040119061,1,1
2512,8,0.492982188,5,3
2513,3,0.6088902,3,2
2514,2,0.136093709,12,4
2515,6,0.00335732,7,4
2516,3,0.067148629,10,4
2517,12,0.044550431,13,5
2518,20,0.19221447,10,5
2519,10,1.873301207,1,2
2520,9,1.196251448,5,3
2521,0,1.725313345,0,0
2522,3,0.966588325,1,1
2523,2,1.577936646,2,0
2524,10,1.098367617,0,2
2525,5,0.332742744,2,2
2526,6,0.373494976,2,2
2527,2,0.860965527,4,1
2528,1,0.927901965,1,0
2529,11,0.370399256,2,4
2530,6,0.236672044,6,3
2531,8,0.227463663,6,4
2532,9,1.075486771,1,1
2533,12,0.113759958,16,5
2534,2,0.507487631,4,3
2535,7,0.67775316,2,2
2536,0,1.061353462,1,0
2537,15,0,8,5
2538,1,1.162036477,1,0
2539,5,6.231027436,1,0
2540,12,0,13,5
2541,16,8.02152445,1,4
2542,2,0.322775065,2,3
2543,6,0.219574374,7,4
2544,2,0.266097163,6,3
2545,22,0.05388538,15,5
2546,6,2.19235179,1,1
2547,5,0.204516271,4,3
2548,19,0.037191973,10,5
2549,4,0.913226979,4,1
2550,5,0.242473055,5,4
2551,24,0.105459961,7,5
2552,16,0.193394626,12,5
2553,5,6.495720028,1,0
2554,3,0.04836295,20,4
2555,16,0.525223774,2,5
2556,8,0.496652652,4,3
2557,3,1.181438439,2,1
2558,9,0.59414885,7,3
2559,4,0.158819425,5,4
2560,19,0.089530868,20,5
2561,9,1.62668489,5,2
2562,14,6.028165539,4,4
2563,8,1.280126055,5,3
2564,7,1.086341137,5,3
2565,1,1.096221307,1,0
2566,18,1.654834299,2,5
2567,23,0.1530018,12,5
2568,8,0.61294591,8,4
2569,9,1.036228756,1,1
2570,3,0.653077112,2,2
2571,5,0.175697992,6,4
2572,5,0.717869075,4,2
2573,9,0.810148091,4,2
2574,0,0.332169145,2,2
2575,8,1.285271779,1,1
2576,3,1.188705081,0,0
2577,4,0.320398245,1,2
2578,4,0.785804756,2,1
2579,21,1.132908182,3,5
2580,11,0.020736135,32,5
2581,5,0.202135176,6,3
2582,7,0.54819062,2,2
2583,10,1.145251213,0,2
2584,8,0.120155737,8,4
2585,5,0.126644727,2,1
2586,6,0.33221787,8,4
2587,13,0,10,5
2588,1,1.151046986,2,0
2589,10,0.320873309,9,4
2590,7,1.099154371,1,1
2591,7,1.044891007,1,1
2592,7,0.33536575,8,4
2593,8,1.167170796,1,1
2594,3,0.688373582,2,2
2595,4,0.290402324,5,3
2596,11,1.849413714,3,4
2597,3,1.160652394,1,0
2598,3,0.24248446,5,3
2599,2,2.737014161,3,0
2600,2,0.339002635,3,3
2601,5,0.966449077,4,1
2602,10,0.869322071,5,2
2603,2,0.636196212,2,2
2604,15,3.273840861,7,4
2605,0,2.451629196,0,0
2606,11,0.140229244,4,4
2607,6,1.081052371,1,1
2608,6,0.43720049,9,4
2609,21,6.22751801,3,5
2610,5,0.169730926,4,4
2611,0,0.288968093,6,3
2612,3,0.546199664,3,2
2613,9,1.553663749,0,2
2614,5,1.528641361,3,1
2615,4,0.116248241,4,4
2616,10,9.773086838,0,2
2617,3,1.689693615,2,0
2618,9,1.984505082,1,2
2619,12,0.1261155,18,5
2620,4,0.307194893,3,3
2621,20,0.932156145,3,5
2622,6,0.371771712,8,4
2623,23,0.00591832,18,5
2624,22,0.043104491,15,5
2625,9,0.67726258,5,3
2626,7,0.496277634,2,2
2627,2,0.962286567,5,1
2628,10,0.787675751,4,2
2629,7,0.155946151,7,4
2630,21,0.1264213,14,5
2631,4,6.773214315,1,0
2632,2,0.230072415,5,3
2633,11,1.061315161,4,4
2634,24,0.218249086,10,5
2635,19,0.370316465,8,5
2636,1,0.858197523,5,1
2637,8,0.487293762,4,3
2638,15,1.695732445,5,4
2639,24,0.056763514,17,5
2640,12,0,6,5
2641,10,6.202012187,1,0
2642,2,2.711518412,2,0
2643,7,0.131827939,5,3
2644,16,1.60244099,3,5
2645,12,1.477196178,3,4
2646,9,0.463721316,9,4
2647,19,0.194527288,17,5
2648,24,0.689385362,2,5
2649,10,1.088374624,1,2
2650,0,0.087088497,7,3
2651,3,0.455023883,2,3
2652,23,1.725800277,3,5
2653,6,0.771981616,5,2
2654,9,1.687471816,2,0
2655,10,0.27311608,4,4
2656,8,0.356531588,1,1
2657,8,0.398216225,3,3
2658,12,3.316731327,5,4
2659,0,0.27952613,7,3
2660,10,1.022618175,0,2
2661,10,0.55777829,5,3
2662,4,0.221125415,6,4
2663,1,0.923195542,5,1
2664,10,1.423370232,8,4
2665,8,0.470568137,6,3
2666,8,1.066101422,1,1
2667,23,0.080510515,12,5
2668,4,0.25325032,6,4
2669,1,0.86225805,1,0
2670,3,0.174787005,4,4
2671,4,0.276192562,7,4
2672,17,0.237983517,5,5
2673,5,0.236687555,5,4
2674,20,0.392010943,2,5
2675,4,0.619811645,2,1
2676,2,0.546848032,2,0
2677,7,1.048727159,5,3
2678,4,0.242415447,6,4
2679,8,0.853454175,5,2
2680,5,0.808115553,2,1
2681,1,0.307137083,3,2
2682,17,0.13306727,10,5
2683,7,1.089772878,1,1
2684,9,0.777267841,4,2
2685,9,0.144565279,2,4
2686,10,6.41600483,2,0
2687,18,0,11,5
2688,5,5.93462703,1,0
2689,6,5.210718364,1,0
2690,6,5.942775079,1,0
2691,7,0.296170245,5,4
2692,1,0.762707656,0,0
2693,7,0.35326481,4,3
2694,14,0.079461778,7,5
2695,5,0.205848911,6,4
2696,2,2.415295523,2,1
2697,13,0.093052475,26,5
2698,7,0.371677079,1,2
2699,2,0.552898333,2,1
2700,21,1.478373579,2,5
2701,20,1.407049571,2,5
2702,8,0.498853799,6,3
2703,0,0.323475594,2,2
2704,4,0.39216297,2,3
2705,3,0.677922987,2,2
2706,8,0.43724882,9,4
2707,2,0.471160289,2,3
2708,13,0.230940352,8,5
2709,8,0.246362486,6,4
2710,6,6.28211151,1,0
2711,7,0.35475934,9,4
2712,2,0.316432785,3,3
2713,2,6.251343214,3,0
2714,10,11.8555064,0,0
2715,3,0.908101461,1,0
2716,4,0.398121878,2,2
2717,8,1.016346916,1,1
2718,4,6.55451381,1,0
2719,2,0.906112567,5,1
2720,2,0.40561752,2,2
2721,0,0.230940352,8,3
2722,8,1.05100972,4,3
2723,2,0.395623935,4,3
2724,2,2.73241779,3,2
2725,9,0.372011755,9,4
2726,10,0.112701478,2,4
2727,1,0.038764373,7,3
2728,16,0.029692698,33,5
2729,1,1.145133061,1,0
2730,12,0.062442107,23,5
2731,3,0.201265716,7,2
2732,0,1.725313345,0,0
2733,4,0.260633091,5,3
2734,3,0.64107893,3,2
2735,5,1.219156913,3,1
2736,4,1.294264008,2,1
2737,11,0.152757314,3,4
2738,9,0.893031723,5,2
2739,12,0.155958676,3,4
2740,5,5.601628667,1,0
2741,21,0.037318502,35,5
2742,11,1.842651284,1,2
2743,3,0.417103324,2,2
2744,1,0.32411824,1,2
2745,6,1.103274854,1,1
2746,0,0.288556262,6,3
2747,4,0.124260113,5,3
2748,6,0.393899117,1,2
2749,21,0.10205733,9,5
2750,13,0.021231596,26,5
2751,3,0.677922987,2,2
2752,4,0.284372975,5,3
2753,6,1.988500374,2,2
2754,7,0.462005793,5,3
2755,6,0.266523267,7,4
2756,8,0.334251628,3,3
2757,5,0.240248781,5,3
2758,6,0.662186326,1,2
2759,9,0.102452601,18,5
2760,6,0.460258017,7,4
2761,10,1.985619992,1,2
2762,3,0.042881712,10,4
2763,2,0.221106077,7,3
2764,5,0.14121371,4,4
2765,9,1.069821697,1,2
2766,4,0.100387131,12,4
2767,24,0.227128665,8,5
2768,14,0.247116523,12,5
2769,10,0.187678255,2,4
2770,7,0.39529728,2,3
2771,9,0.773136268,5,2
2772,3,0.446121841,4,3
2773,8,0.45067566,6,3
2774,1,1.725313345,0,0
2775,1,1.561736375,1,0
2776,5,0.407228927,2,2
2777,3,2.34378347,1,0
2778,6,0,6,5
2779,2,0.852318974,2,0
2780,6,5.30945038,1,0
2781,5,0.229838408,4,3
2782,0,0.493536409,0,2
2783,1,5.07554777,0,0
2784,6,0.219329424,7,4
2785,5,0.488257586,2,2
2786,0,0.122235815,25,5
2787,6,0.231867039,6,4
2788,3,0.940109874,2,1
2789,1,0.251960989,7,3
2790,7,1.248111571,4,3
2791,9,0.418965154,4,3
2792,10,0.574659022,6,3
2793,10,1.5953185,0,2
2794,24,0.7708339,3,5
2795,11,3.371876208,4,4
2796,10,0.782349846,5,2
2797,2,0.242162696,6,4
2798,7,0.287439172,7,4
2799,7,0.891062456,4,3
2800,10,0.48676018,8,4
2801,9,1.372592847,1,2
2802,8,0.324820865,9,4
2803,6,5.391425672,1,0
2804,8,0.490049924,9,4
2805,8,1.014784292,4,2
2806,6,1.089772878,1,1
2807,5,5.815380574,1,0
2808,7,0.499525452,2,2
2809,2,0.853099898,4,1
2810,16,0.190639433,9,5
2811,10,0.27256651,4,4
2812,10,0.496277641,9,4
2813,10,0.762774109,4,2
2814,2,1.754938482,0,0
2815,3,1.125070496,5,1
2816,7,0.41454937,4,2
2817,11,1.000169526,1,2
2818,7,0.718868796,4,3
2819,2,0.340820514,2,1
2820,1,0.230940352,8,3
2821,9,2.49430478,2,0
2822,2,0.269310163,7,3
2823,4,0.418962119,2,2
2824,9,1.47207377,5,3
2825,1,0.102135677,4,1
2826,11,3.332172669,6,4
2827,8,0.42298822,2,3
2828,2,1.082416295,1,0
2829,4,0.1261359,11,4
2830,4,0.389028196,1,2
2831,1,0.977851892,1,0
2832,16,0.077541511,37,5
2833,9,0.487046787,9,4
2834,20,1.000464814,4,5
2835,9,0.440338301,4,3
2836,4,0.815976787,3,1
2837,6,6.421971461,1,0
2838,1,1.937215312,2,0
2839,6,0.056748058,4,4
2840,0,0.332407148,1,2
2841,12,0.042297953,22,5
2842,23,1.27411866,2,5
2843,22,1.061996439,2,5
2844,2,0.130131107,9,4
2845,1,0.244687394,5,1
2846,1,0.81934958,1,0
2847,10,1.105250666,1,2
2848,2,0.392021653,3,3
2849,9,1.49876118,2,0
2850,24,1.291679189,3,5
2851,10,0.429729142,6,3
2852,7,0.387788006,4,3
2853,6,0.281646851,6,4
2854,11,1.780519364,3,4
2855,8,0.33485044,5,3
2856,7,0.332526151,7,4
2857,9,0.870859319,5,2
2858,2,0.61293573,2,3
2859,16,1.38856493,3,5
2860,1,1.499971189,1,0
2861,8,0.440358643,4,3
2862,2,0.450732146,3,2
2863,9,1.721726104,0,2
2864,3,8.838310145,1,0
2865,9,0.454132151,6,3
2866,18,0.163762637,15,5
2867,23,0.057617995,22,5
2868,11,1.653869491,4,4
2869,24,0.706426,14,5
